Crop_Name,Nitrogen,Phosphorous,Potassium,Temperature,Humidity,Soil_pH,Rainfall,Altitude_msl,Soil_Type,Organic_Carbon,Budget_per_Acre,Sunlight_Hours
Asparagus,105.5951637,69.0014673,156.7163014,12.89625553,61.60604387,6.656296822,548.34303,896,Sandy Loam,1.68,151178,7.400195203
Asparagus,132.4582897,61.80163103,167.6106752,15.98537874,58.55019876,6.921696626,685.9707524,480,Sandy Loam,1.4,157326,8.421049882
Asparagus,139.1708062,65.96656947,171.3432556,29.42641176,74.46469899,6.835835543,597.3368559,875,Sandy Loam,1.04,234233,6.589242317
Asparagus,101.1197131,67.45875931,143.659779,25.13443295,63.4068781,7.164815398,620.2594346,1481,Sandy Loam,1.02,158201,9.259615499
Asparagus,124.8611836,65.10818989,163.9361932,20.4712396,62.97907691,7.526315554,782.9845002,505,Sandy Loam,1.06,247056,6.220701545
Asparagus,131.6556496,67.41243879,122.085644,22.24431467,60.99298847,7.458003337,818.7841856,880,Sandy Loam,1.68,183737,8.382406048
Asparagus,130.1063094,53.06624288,149.1544276,23.64610503,63.67305975,7.237132284,877.2222629,1431,Sandy Loam,1.1,179326,8.018407936
Asparagus,125.8641777,53.53401283,168.5231307,31.36185007,59.92817391,6.608778305,674.6622766,501,Sandy Loam,1.26,196478,8.823927206
Asparagus,137.0637297,69.45017026,143.2901682,27.10495871,66.79257085,6.539926072,615.8239531,419,Sandy Loam,1.77,230516,8.195847117
Asparagus,138.6488787,50.57401295,132.7393602,24.81036993,65.47175264,7.282457831,749.8688766,135,Sandy Loam,1.16,161068,9.595017978
Asparagus,142.2618669,51.12037388,175.9700886,20.82896127,63.2925107,7.237159892,553.9706273,1275,Sandy Loam,1.29,157784,7.65480074
Asparagus,117.0764774,65.24741828,120.8185185,20.99517138,66.06931851,7.28422997,852.5813852,1323,Sandy Loam,1.73,208629,8.714836799
Asparagus,133.1868836,49.95341069,145.3944827,26.28518393,63.8104843,7.569078287,590.6621432,828,Sandy Loam,1.46,243033,7.321688866
Asparagus,125.8110885,53.42374374,123.907766,25.59048057,61.07266373,7.233788978,567.0443242,1148,Sandy Loam,1.21,209561,8.734803647
Asparagus,113.9086332,68.13551124,128.7769545,25.32145129,60.01166109,7.405206899,536.0172185,1173,Sandy Loam,1.01,185798,9.057543883
Asparagus,113.2822149,58.31416395,138.8797617,19.80899375,66.31313966,7.436668817,604.7363002,639,Sandy Loam,1.33,170234,8.228631117
Asparagus,111.1290747,57.13123427,169.620231,18.21697651,65.51161221,7.501183981,823.704055,1024,Sandy Loam,1.23,226207,9.742375486
Asparagus,132.4072452,52.66082962,146.8587829,25.4692669,66.36930337,7.410186983,533.2289405,990,Sandy Loam,1.77,246315,7.249247871
Asparagus,131.3555193,52.65641825,169.2401226,24.50487239,69.66055996,7.340510939,877.1545578,903,Sandy Loam,1.18,193130,7.962902434
Asparagus,114.0335793,66.86359854,122.4924895,18.41408636,62.49202362,6.122008923,701.5390045,249,Sandy Loam,1.73,222406,9.601476952
Asparagus,117.8245138,71.84401135,155.7433638,18.74021166,58.07154219,7.448710128,893.5368645,1161,Sandy Loam,1.48,168101,7.898337699
Asparagus,116.9092518,51.2554036,133.5749286,31.14712913,69.40594024,7.469285631,528.797384,478,Sandy Loam,1.26,235465,7.595368226
Asparagus,134.9125684,49.18838823,160.3890905,28.36006615,68.36915441,7.464270021,510.4703034,1278,Sandy Loam,1.78,166121,9.837620377
Asparagus,137.1515478,59.94646573,145.0120522,23.01318388,61.95230478,7.163139075,528.509839,1092,Sandy Loam,1.21,206496,7.729346581
Asparagus,127.5144134,60.85171506,132.2105714,14.17156681,59.09667877,6.501312808,734.3128794,661,Sandy Loam,1.06,206868,7.311237163
Asparagus,125.4493603,47.3031956,167.1665439,20.00991728,64.10084334,6.30973834,608.5822954,137,Sandy Loam,1.11,181007,6.667035867
Asparagus,115.4809807,55.77255573,134.9352891,16.19165524,64.99072064,6.963280945,630.8330444,368,Sandy Loam,1.45,227970,6.966988002
Asparagus,123.2812923,55.76104088,141.9272207,18.63846162,60.45197819,7.510247695,768.4877915,1225,Sandy Loam,1.12,161062,7.782126175
Asparagus,129.3977051,60.99079085,119.7504869,28.16864288,64.63103035,6.139536513,843.5348412,994,Sandy Loam,1.46,174546,6.178523952
Asparagus,117.8049389,45.45423689,131.332491,24.88519768,64.70734869,7.063179385,551.8370563,225,Sandy Loam,1.69,226800,7.082340837
Asparagus,134.3516062,71.82154221,142.2824241,19.85800762,54.32257639,7.519840089,831.9862407,418,Sandy Loam,1.13,217609,6.590870491
Asparagus,100.3898931,52.04282042,156.6179875,17.71546258,64.90367292,6.65361194,765.6857952,138,Sandy Loam,1.72,204443,6.685331676
Asparagus,112.4131693,57.05836444,127.9852387,17.4531636,63.81578133,6.941607881,518.2029131,197,Sandy Loam,1.27,182507,8.633783027
Asparagus,139.4339135,64.27048821,133.4314977,20.16260295,64.09934706,6.809049033,759.1649508,905,Sandy Loam,1.65,227388,7.199994642
Asparagus,109.8605726,51.82541659,151.7891707,23.02761021,55.75229556,6.978597915,743.6835304,513,Sandy Loam,1.73,201723,7.944076127
Asparagus,147.4133888,70.33512822,172.4488098,26.34197722,55.64067178,7.371689923,684.2790155,824,Sandy Loam,1.21,244394,8.74573015
Asparagus,120.5574139,54.20596796,141.7653681,29.68339207,64.89603639,6.440545543,710.6720552,219,Sandy Loam,1.11,154862,8.829785907
Asparagus,133.7567693,70.98836711,129.2921673,18.13718093,63.58957409,6.858583766,687.4061591,240,Sandy Loam,1.24,190921,7.714040209
Asparagus,122.3049193,60.13407927,172.316095,22.59131568,62.08383012,6.698501419,736.0109919,1207,Sandy Loam,1.43,174105,9.345480339
Asparagus,123.2793607,69.62095759,127.1568336,29.80958519,65.63675654,7.72461512,719.4181013,436,Sandy Loam,1.65,238281,7.52660337
Asparagus,97.54588666,53.14836526,139.2947129,19.58490562,68.46704965,6.949854535,540.498447,1244,Sandy Loam,1.57,209861,7.405686651
Asparagus,128.3375645,48.92230553,159.4333302,16.05801094,68.45192087,7.901276266,565.8260195,1265,Sandy Loam,1.05,156944,7.850633019
Asparagus,106.7665657,66.42562234,148.4248139,24.51222544,58.75348736,7.261513984,649.2170648,1016,Sandy Loam,1.36,209893,8.109297127
Asparagus,138.4153136,51.39215159,156.4690003,16.51284104,62.37694476,6.832992934,705.3674055,994,Sandy Loam,1.45,216114,8.674306109
Asparagus,112.0881076,55.25587389,158.6981181,21.3469943,65.19635756,6.174951899,520.3864126,367,Sandy Loam,1.22,246831,6.966901793
Asparagus,118.292348,54.83830185,173.2101905,22.90372896,63.47386628,8.008067448,903.9798586,996,Sandy Loam,1.05,180563,6.279007789
Asparagus,109.0588127,52.54877003,175.6545327,25.60099317,62.03759819,7.043890713,706.6505531,91,Sandy Loam,1.7,180019,8.988326741
Asparagus,118.0175243,50.39431182,167.0615329,26.17272336,67.45145718,7.13045577,621.8887701,869,Sandy Loam,1.61,182022,6.576084784
Asparagus,120.2231866,66.91370616,142.3238847,28.97223197,64.13156367,6.427875598,790.9170728,282,Sandy Loam,1.6,229802,9.117454843
Asparagus,123.8340653,62.05898348,168.8711509,25.04760885,64.68498362,6.705026518,597.6839625,1254,Sandy Loam,1.71,160463,8.018778881
Asparagus,135.7402063,51.75886307,131.4590353,20.07687436,59.10174404,7.309061437,820.4259566,497,Sandy Loam,1.19,179953,7.696346749
Asparagus,127.5677072,54.80791201,171.9307792,19.60428957,68.33315659,6.567023309,541.5532219,813,Sandy Loam,1.48,191055,8.369416186
Asparagus,100.3030159,66.50511588,151.3714674,19.76288693,63.22673131,7.315292887,482.4326079,325,Sandy Loam,1.77,202433,9.134239603
Asparagus,118.5345114,47.88827938,177.3051739,29.89640615,65.11531383,7.450557946,877.1829424,190,Sandy Loam,1.79,166595,8.958264977
Asparagus,121.6285652,60.59130333,180.2196667,25.96211029,60.25188382,7.28150276,503.8678383,826,Sandy Loam,1.03,199765,9.584858816
Asparagus,108.6706295,54.52704528,177.7856571,24.87877292,62.5802966,6.852810213,900.5999546,1089,Sandy Loam,1.07,165710,8.912889039
Asparagus,130.1887498,62.29998429,116.0244983,25.21502025,63.72734025,6.581762194,874.3596251,854,Sandy Loam,1.02,182589,9.294339935
Asparagus,123.6090066,67.10437869,171.2156675,14.30346769,74.74896581,7.37473407,637.6027692,1443,Sandy Loam,1.12,217665,8.708123997
Asparagus,122.2504608,55.98060492,171.9951732,17.99677733,80.29408445,7.062145554,892.2979374,282,Sandy Loam,1.35,215140,6.722561109
Asparagus,123.4921021,45.03065383,172.1886367,24.57078856,60.42534201,7.612282164,517.1271597,805,Sandy Loam,1.69,238360,6.536673981
Asparagus,120.7091787,63.8675097,130.5181731,21.42205016,59.52269564,6.382788955,776.8651004,706,Sandy Loam,1.09,225506,8.76040487
Asparagus,121.0102533,54.89979757,144.9761805,25.71242391,68.67332742,7.275887937,653.040131,1281,Sandy Loam,1.26,165547,8.26069911
Asparagus,119.3624934,72.89129292,152.2609808,26.04393803,60.80951392,7.709226812,553.4732839,659,Sandy Loam,1.5,238935,7.948394247
Asparagus,123.8195989,54.41463748,141.7148452,28.46705495,59.50417189,6.65333713,774.5287491,961,Sandy Loam,1.06,220877,8.182476802
Asparagus,116.058417,61.1457282,164.1306209,31.06795167,62.03938803,7.074026566,692.3345007,280,Sandy Loam,1.4,230395,7.154798274
Asparagus,131.3381053,45.51563175,164.4970161,22.98524073,61.83148045,7.059251793,794.5093158,1359,Sandy Loam,1.3,210823,7.984234407
Asparagus,136.3089091,61.57842894,122.95541,17.52875396,58.56137154,6.872264958,747.7001771,529,Sandy Loam,1.71,188175,8.589496761
Asparagus,124.4839656,58.56886509,138.5016536,22.66073834,69.41571968,6.950782828,844.227502,1130,Sandy Loam,1.45,167937,6.805307451
Asparagus,117.959832,58.7996284,132.4487443,30.05342098,57.90064122,6.645212326,518.9020511,906,Sandy Loam,1.26,223895,7.197009385
Asparagus,136.0604652,66.8101994,166.0973095,23.80603909,58.80471078,7.654920362,614.0050537,1304,Sandy Loam,1.58,152055,7.764615394
Asparagus,116.2658341,59.07943801,164.3263992,22.28634959,71.03266597,6.284698138,644.7698648,1115,Sandy Loam,1.64,223581,9.158638873
Asparagus,103.172539,69.06605863,127.0957771,19.50750515,75.70283229,6.708076791,772.6783665,932,Sandy Loam,1.14,207340,7.534377879
Asparagus,112.1992465,70.31656748,178.472491,23.78907171,59.75193009,6.595714297,595.7367105,416,Sandy Loam,1.0,190848,8.2814237
Asparagus,119.7388489,68.14358212,178.4795763,29.82048785,66.46338052,7.190240867,531.2046861,1152,Sandy Loam,1.51,220198,6.654732006
Asparagus,136.6268613,56.67163014,139.0944805,18.74983256,64.8999259,6.452007871,804.8359442,187,Sandy Loam,1.22,186888,7.266470598
Asparagus,121.7688332,56.06710081,141.4962535,27.6409156,63.79326401,7.200357438,715.2586339,971,Sandy Loam,1.14,234123,7.382102918
Asparagus,107.5910243,60.33195562,154.2104555,27.68824782,63.54704298,6.168297969,831.7830404,159,Sandy Loam,1.37,190542,7.762120707
Asparagus,97.08968963,53.32788579,161.0121774,16.37960173,70.5663754,7.010984771,652.636828,165,Sandy Loam,1.48,181472,8.397838087
Asparagus,137.6552347,55.95675916,129.4392464,15.18103574,59.07625703,7.280372279,588.1104816,824,Sandy Loam,1.55,186135,7.347519066
Asparagus,129.6629284,60.12770615,117.3913354,28.72337011,61.527467,6.80012369,538.6306097,751,Sandy Loam,1.66,211258,7.795425012
Asparagus,111.5300636,66.98946987,182.7791961,25.03758191,65.83722513,6.483450155,810.7758094,88,Sandy Loam,1.14,249154,7.797429592
Asparagus,119.8895413,48.58908839,167.2285738,22.3028786,68.43422122,7.244221278,722.4840967,1468,Sandy Loam,1.48,200009,7.597500728
Asparagus,141.6613918,67.63431106,170.9602706,20.99390981,64.92925972,7.453807729,904.7835193,769,Sandy Loam,1.73,231755,5.840410516
Asparagus,119.8141632,72.48995361,143.9652448,26.48212196,77.45521887,6.225390046,567.2681566,1493,Sandy Loam,1.06,180059,8.839234367
Asparagus,101.7963599,61.60163124,158.9004496,18.06318394,68.56564295,6.517036289,559.9419453,149,Sandy Loam,1.75,180622,8.613674592
Asparagus,123.2881539,55.84946549,133.4588361,22.62472038,69.69643793,7.341943152,600.7283806,1098,Sandy Loam,1.62,245367,8.217991024
Asparagus,102.9588282,48.43872157,130.332637,22.86647113,71.15056892,7.346705292,590.8228234,1236,Sandy Loam,1.77,245105,6.630948561
Asparagus,122.2372427,62.87082433,134.485881,19.80077609,66.26571609,7.265108521,646.5020806,1164,Sandy Loam,1.02,223071,8.537260187
Asparagus,131.9065969,61.29400481,124.4040071,25.52446585,64.94714258,6.925724437,707.1627485,900,Sandy Loam,1.43,219164,6.87818526
Asparagus,116.1128168,62.69431838,121.9098503,21.83679064,58.54267079,7.419395319,898.7809834,542,Sandy Loam,1.61,158970,7.265385599
Asparagus,127.6870054,74.71809267,185.9642766,25.38540639,76.69149343,7.35066477,706.5039352,825,Sandy Loam,1.2,170764,7.428886295
Avocado,129.0954158,69.93795098,107.5113724,15.94833142,75.4125799,5.592747083,1426.695977,537,Well-drained Loam,1.52,258414,5.740549059
Avocado,134.3553724,56.93117621,152.6199147,20.46366379,56.36248808,6.057032687,1376.155779,694,Well-drained Loam,1.71,224757,6.818411396
Avocado,93.36629048,71.03853314,101.4630111,23.68349014,60.26188557,6.380940485,1352.518209,516,Well-drained Loam,1.13,171424,7.239721767
Avocado,128.5311578,55.53364612,125.52275,15.19642701,67.60822971,6.986781986,1129.875599,765,Well-drained Loam,1.77,278887,7.804049702
Avocado,102.2709692,52.67021949,130.7995625,14.17099158,71.12714567,5.850095148,1224.622075,27,Well-drained Loam,1.62,157948,8.032222032
Avocado,125.0484267,62.36595307,131.3300028,22.67068632,77.48803343,5.875367122,1134.551254,328,Well-drained Loam,1.88,180838,8.104243762
Avocado,111.1755001,67.30803345,112.3184015,22.7135191,77.18357825,5.874937299,1380.610315,787,Well-drained Loam,1.16,228154,6.104757841
Avocado,111.9782214,50.00662534,103.8154409,19.60664852,59.21926944,6.502117632,1366.407514,709,Well-drained Loam,1.7,198703,7.767669867
Avocado,87.47591555,62.80869958,148.4838653,22.71464502,70.22854412,5.799074937,1317.287172,141,Well-drained Loam,1.95,291987,7.075581867
Avocado,102.9744668,65.83363944,156.4112336,29.39237634,60.3011197,5.91332297,1089.230263,543,Well-drained Loam,1.16,284424,6.536448209
Avocado,109.0274815,53.86600939,115.6200494,18.54782025,79.18771788,5.835754798,1293.274741,12,Well-drained Loam,1.7,289742,6.725619955
Avocado,142.9006947,55.48391175,145.7770124,27.51453833,67.23250619,5.350156489,1520.459098,589,Well-drained Loam,1.44,239451,8.111976803
Avocado,80.09581765,60.41743587,106.301169,19.92450298,65.92375728,6.048948568,1425.375861,1258,Well-drained Loam,1.0,263118,6.284713071
Avocado,114.9908562,51.10590015,124.4959296,23.16190934,67.71998142,6.870854718,1536.246008,422,Well-drained Loam,1.49,246387,8.30443689
Avocado,126.124455,63.49885199,155.759452,14.31801417,73.58389682,5.180259025,1248.803335,1087,Well-drained Loam,1.75,258527,6.300341459
Avocado,119.3259455,54.69583919,107.2209831,27.31591753,69.63216914,6.527270521,1246.869193,541,Well-drained Loam,1.32,185414,6.39593944
Avocado,112.8652877,68.98370225,123.7184016,17.73506275,63.75684511,5.78068092,1283.012643,188,Well-drained Loam,1.76,296990,7.072286644
Avocado,126.793314,46.59545181,95.29249005,24.17306826,67.09289139,5.588360226,1227.738545,34,Well-drained Loam,1.88,278882,6.257317733
Avocado,124.8515909,49.69853644,129.3119954,16.07605812,70.38378515,6.109906047,1103.110106,291,Well-drained Loam,1.03,279194,7.949216767
Avocado,105.4697469,51.98521022,117.7616359,27.91734838,78.14057522,6.167029109,1569.301722,440,Well-drained Loam,1.87,178888,6.763571237
Avocado,110.5174607,52.98435405,145.0852696,23.85556375,68.08187237,5.7548171,1502.342975,743,Well-drained Loam,1.33,236897,7.300604951
Avocado,97.07799512,51.20365649,135.6426179,17.94267634,68.59755404,6.38257067,1606.991904,1162,Well-drained Loam,1.19,237556,5.754376572
Avocado,119.9785472,62.25588417,121.9369469,27.07822858,65.67869683,5.554852483,1486.187009,1009,Well-drained Loam,1.68,191221,8.42389106
Avocado,109.2922474,60.74055999,161.9432764,16.29405161,70.65937036,5.857265989,1162.52649,1001,Well-drained Loam,1.79,172525,7.052299705
Avocado,103.2173754,65.45237595,109.7574865,14.73564766,65.15459371,6.50609357,1176.168927,1049,Well-drained Loam,1.99,194341,8.395178729
Avocado,122.0700248,47.21599412,153.3715498,24.32279278,75.71785052,5.67408945,1470.529622,460,Well-drained Loam,1.58,290273,9.312678101
Avocado,126.697173,45.88417512,101.9671905,29.46759536,57.64270384,5.602600173,1587.188465,1478,Well-drained Loam,1.45,268095,6.48688475
Avocado,103.9269986,50.37050535,131.0709741,13.15800927,70.3389249,5.309304409,1331.246647,1216,Well-drained Loam,1.45,207166,5.41832119
Avocado,115.4369372,61.88077166,112.4661512,15.63982466,57.8246518,6.059810722,1206.452353,1064,Well-drained Loam,1.3,218618,7.767669488
Avocado,133.7109007,55.29932379,95.7954788,28.82650626,73.5842852,6.267512887,1493.471119,462,Well-drained Loam,1.29,188815,5.98382422
Avocado,97.25319252,60.45985596,113.2069314,30.94442621,69.55311543,6.572065095,1538.841463,227,Well-drained Loam,1.54,210896,6.620161708
Avocado,131.1028054,62.14090864,97.72277805,29.46932723,69.33078102,5.64307121,1541.209958,449,Well-drained Loam,1.37,256756,7.572800486
Avocado,124.7767173,65.90534846,129.3134397,29.64840284,66.06719792,5.979627202,1157.131305,656,Well-drained Loam,1.79,289540,8.019954574
Avocado,101.3586826,67.60316274,154.036584,31.43606212,71.51549041,5.595900488,1126.876851,594,Well-drained Loam,1.47,192088,6.973934734
Avocado,96.28606532,60.66579866,147.7117565,19.84780956,73.38388319,5.506649152,1391.938507,1054,Well-drained Loam,1.07,232712,6.886595103
Avocado,105.8735402,67.78487404,155.5380186,20.77234844,64.35023383,5.309624763,1561.941738,466,Well-drained Loam,1.1,284139,7.921500814
Avocado,87.06481861,64.77747365,172.3023038,18.92529166,77.83328739,6.242822131,1573.599824,859,Well-drained Loam,1.3,284248,7.897667847
Avocado,120.4116939,69.76393632,100.0913334,24.85570993,76.46545031,6.087970301,1148.574607,408,Well-drained Loam,1.11,284357,6.864422695
Avocado,129.3192797,61.00247183,149.5516361,16.84890573,71.63286193,6.015431012,1591.180664,376,Well-drained Loam,1.79,239169,7.641682382
Avocado,106.8994313,55.57413916,131.167648,19.99475035,63.2506753,6.250963539,1390.109312,859,Well-drained Loam,1.98,170725,6.105074611
Avocado,129.7558508,49.40281767,139.7292756,28.00005456,67.48860039,6.5980208,1392.596007,885,Well-drained Loam,1.89,197318,7.332343511
Avocado,113.5015197,58.49435009,123.8977459,15.84399856,64.95381363,6.079252734,1010.389873,505,Well-drained Loam,1.09,285451,7.581557747
Avocado,100.3995763,51.71775897,116.2020568,28.06608466,70.42608173,6.539804212,1228.117521,798,Well-drained Loam,1.64,173896,6.219996549
Avocado,141.0986986,61.80566511,103.8745218,23.25173415,77.79128296,6.234278927,1188.987323,1264,Well-drained Loam,1.19,209637,6.603105181
Avocado,132.6048351,63.42388734,150.6183451,19.01225874,60.55216595,5.953930991,1459.162531,185,Well-drained Loam,1.69,284754,6.074754006
Avocado,126.9491975,63.92058251,130.3885656,25.149464,71.95118061,6.626133858,1095.578807,511,Well-drained Loam,1.06,277881,6.683267796
Avocado,140.101162,56.22312324,110.331106,21.61459754,69.73447336,6.055316127,1527.197957,654,Well-drained Loam,1.02,168244,6.369777258
Avocado,128.0533728,51.24707311,147.2100718,22.3431752,79.50458902,5.702391766,1516.879385,552,Well-drained Loam,1.77,288278,6.825098019
Avocado,104.1098139,63.58203272,168.8963373,17.16269925,62.95427275,5.694271128,1416.61222,1309,Well-drained Loam,1.73,256637,5.626542754
Avocado,106.9563034,59.13096195,148.3130892,15.81185573,65.74250635,6.66192245,1408.184852,926,Well-drained Loam,1.51,182564,7.662187921
Avocado,103.3657273,62.32556582,154.0751044,24.18732986,68.01023708,5.523243406,1521.515377,162,Well-drained Loam,1.83,155148,6.199745909
Avocado,128.7598213,59.27478056,117.5890699,20.15259657,67.04391283,5.903692675,1018.083341,1362,Well-drained Loam,1.42,252271,7.899269422
Avocado,86.11677528,65.6914429,127.3829497,23.04485827,71.78535349,6.139643314,1578.404314,576,Well-drained Loam,1.51,171290,6.72464203
Avocado,103.2629624,52.39359641,119.5873928,27.19410977,79.16424553,5.926988211,1204.224273,74,Well-drained Loam,1.35,198796,6.293222724
Avocado,118.3022898,72.27612373,117.694284,14.53971357,70.30484274,5.373986565,1159.002768,336,Well-drained Loam,1.85,166083,9.032862162
Avocado,124.6595922,65.29289577,155.2722191,19.25874554,72.43236423,6.0220084,1577.022705,283,Well-drained Loam,1.27,153774,7.860390716
Avocado,93.67238373,66.97555596,108.7130155,26.63474058,70.67248399,6.736957702,1575.156327,353,Well-drained Loam,1.7,192461,7.791153741
Avocado,143.8730563,69.03986355,139.7670228,26.64808543,71.77934304,6.195883587,1362.228427,449,Well-drained Loam,1.95,186300,6.925799504
Avocado,98.12313866,67.73104334,125.3657325,15.24544488,67.32585888,6.317875795,1343.383727,528,Well-drained Loam,1.33,292195,7.904973134
Avocado,140.3260601,69.78707511,161.5986474,21.61210366,67.08234797,5.464921958,1055.846467,1214,Well-drained Loam,1.07,287939,6.937956519
Avocado,119.5526769,59.28016479,120.4835699,23.47917202,57.9459077,6.149144857,1324.268117,1117,Well-drained Loam,1.37,185023,6.562774824
Avocado,126.2305923,69.41520994,118.556005,29.40538754,70.06194063,5.835908012,1218.979416,542,Well-drained Loam,1.81,278072,6.927835742
Avocado,94.83976253,67.66040172,154.9513193,25.98953102,68.39638039,5.657121047,1301.565839,709,Well-drained Loam,1.28,194100,7.062928062
Avocado,111.0606704,53.79721768,119.6852604,14.26447519,57.67021028,5.666054965,1355.462848,784,Well-drained Loam,1.98,196306,5.63087824
Avocado,108.8999426,50.2452919,152.3302869,28.06288418,72.90612438,6.019096782,1106.896605,406,Well-drained Loam,1.79,215425,6.471984745
Avocado,120.6604048,58.85166059,155.4504456,18.09071041,65.51111496,5.464007106,1332.195982,761,Well-drained Loam,1.95,172654,7.093616056
Avocado,88.36002989,66.51063715,124.6812274,31.27790866,77.04883364,6.120492695,1243.576159,747,Well-drained Loam,1.94,199639,6.973184638
Avocado,120.395239,51.6594956,149.6486923,27.69773011,66.00041624,5.945124526,1460.740394,1475,Well-drained Loam,1.6,294671,7.487041799
Avocado,121.8429872,54.53583959,119.6356113,28.50323915,66.2657461,6.358182534,1313.986725,305,Well-drained Loam,1.02,199656,6.555872328
Avocado,100.0951376,63.08526044,149.9974302,23.74858008,70.53794502,6.52623434,1587.235304,1328,Well-drained Loam,1.16,254223,7.880262183
Avocado,127.5942714,51.42113393,161.3559793,26.826665,60.59475228,5.072275518,1274.935022,719,Well-drained Loam,1.05,284870,5.423099652
Avocado,126.1506498,58.00189962,104.7721411,27.06367967,69.6160265,5.780930021,1461.191329,812,Well-drained Loam,1.51,265147,6.380473852
Avocado,125.4744474,65.22419442,155.5484991,16.58201868,61.04692606,5.847564257,1107.804221,464,Well-drained Loam,2.0,179420,6.706755933
Avocado,124.7264777,73.6458728,164.5976157,23.11999874,65.19375312,5.565973444,1225.174672,299,Well-drained Loam,1.69,265696,7.933676026
Avocado,107.9482386,71.02700771,143.0648963,25.84066283,72.52053986,5.788353892,1531.423943,1323,Well-drained Loam,1.1,228015,7.363740652
Avocado,142.3835709,57.40883699,152.9154328,18.11573832,70.92028049,6.098732846,1180.74109,432,Well-drained Loam,1.25,229898,6.449783692
Avocado,120.5263931,52.92765526,107.2012041,21.56046837,65.61765358,5.121056378,1572.608554,646,Well-drained Loam,1.63,193454,6.17620859
Avocado,118.8074969,53.81575072,161.8581633,17.04540369,70.60245787,5.738132959,999.8889843,478,Well-drained Loam,1.39,172302,8.099457088
Avocado,116.1221592,68.52611482,110.2245682,14.42289488,60.17855539,5.876451061,1426.371928,1135,Well-drained Loam,1.88,208760,5.942318223
Avocado,109.449317,54.11586106,115.2684153,21.69683084,78.04606357,5.398015004,1244.36137,791,Well-drained Loam,1.11,258793,7.812344765
Avocado,98.28391629,54.20746352,137.2995963,12.58813574,59.32321534,5.627706131,1001.899164,28,Well-drained Loam,1.74,263500,7.271635756
Avocado,133.0304456,66.07605745,122.3810809,16.88447698,59.02633105,5.644788933,1311.656508,927,Well-drained Loam,1.47,269989,6.968766855
Avocado,140.7618127,67.48507161,109.5584019,24.99907818,60.00464651,6.05730586,1348.536508,18,Well-drained Loam,1.41,209371,6.79866319
Avocado,101.6125285,51.80786122,147.9745631,21.44634858,71.81786057,5.862169512,1190.402417,1301,Well-drained Loam,1.53,186892,5.476210266
Avocado,101.8853609,60.07198143,106.8629541,22.68408917,70.22856224,6.084684414,1532.77266,981,Well-drained Loam,2.0,254367,6.913389429
Avocado,125.2470647,72.03929603,156.5423538,24.15036286,66.65153029,5.852527595,1229.921734,304,Well-drained Loam,1.91,208152,7.243295012
Avocado,97.46988691,63.4880043,128.6869563,29.11526592,69.11808994,5.620465962,1477.76323,1156,Well-drained Loam,1.94,251452,7.735870117
Avocado,113.8464365,51.79479809,128.6565451,23.75154045,60.96989745,6.32081431,1153.047975,993,Well-drained Loam,1.77,255249,7.792702531
Avocado,106.9651282,53.97410274,123.0250029,31.19228235,65.95789713,5.648801838,1055.257006,1011,Well-drained Loam,1.18,162293,7.33464311
Avocado,121.9177455,68.61291835,137.2888681,22.35886169,76.8470695,5.88271768,1364.438366,454,Well-drained Loam,1.32,277946,5.642300441
Avocado,111.0421501,62.53967518,149.9938367,24.43871712,66.13356202,6.654538165,1468.62546,502,Well-drained Loam,1.17,237352,7.434273244
Avocado,103.4276381,59.36659611,155.175773,24.85703118,73.41918718,5.624436359,1245.259113,588,Well-drained Loam,1.64,273370,6.424098886
Avocado,108.2892567,70.15701956,138.7497185,22.12240279,61.71032841,5.79131729,1547.812463,431,Well-drained Loam,1.23,163970,8.235022003
Avocado,116.6125799,60.67047505,140.8078025,21.86014328,70.70863043,6.024612314,1442.758974,1186,Well-drained Loam,1.61,265636,6.368971658
Avocado,111.6948795,63.78089567,157.0502733,22.78296604,58.47426681,5.704251435,1442.23019,821,Well-drained Loam,1.74,277103,6.21075844
Avocado,96.67857369,62.90425168,160.7811662,18.15092111,71.88459743,6.015833885,1015.393477,845,Well-drained Loam,1.39,287136,5.955297208
Avocado,133.6205214,57.10997044,147.8390692,29.60221089,68.81539083,5.817893604,1259.742509,1375,Well-drained Loam,1.32,257715,6.031438586
Avocado,121.3883284,68.50681961,142.3919707,24.5194488,70.67042844,5.753169502,1389.166674,1022,Well-drained Loam,1.08,230518,7.27681554
Avocado,142.2222794,58.80278612,147.2547309,29.62021552,70.45088854,6.541438889,1111.057375,103,Well-drained Loam,1.53,200931,7.326767598
Avocado,121.5862957,49.58164273,119.3474839,27.8382537,59.79354479,6.298449447,1156.434361,642,Well-drained Loam,1.72,233056,7.789888932
Avocado,109.1411049,61.97032311,147.4243956,15.81049585,58.27992259,5.908635365,1596.575406,475,Well-drained Loam,1.89,285608,7.63981085
Avocado,126.989003,62.18542148,114.9196518,17.76154182,74.75061523,5.246491832,1083.607732,645,Well-drained Loam,1.05,206927,8.004842176
Avocado,110.6797392,57.36515183,145.1894798,27.86229104,66.01477062,6.325481144,1100.390057,754,Well-drained Loam,1.45,191621,5.8597334
Avocado,105.0593959,56.082792,124.2993031,21.33337955,68.51740354,5.810718627,1424.621078,610,Well-drained Loam,1.25,236409,6.507843011
